Volatility 3 Framework 2.7.0

Offset	Name	Size
0xde012ef06be0	\$Directory	216
0xde012ef06d70	\Windows\System32\WinMetadata\Windows.Foundation.winmd	216
0xde012ef07220	\Windows\SysWOW64\webservices.dll	216
0xde012ef073b0	\Windows\SysWOW64\WindowsCodecs.dll	216
0xde012ef07540	\Users\hcsc\AppData\Local\Microsoft\GameDVR	216
0xde012ef076d0	\Windows\SysWOW64\Windows.UI.Xaml.dll	216
0xde012ef07b80	\Windows\System32\en-US\services.exe.mui	216
0xde012ef07d10	\$Directory	216
0xde012ef081c0	\CMApi	216
0xde012ef084e0	\Windows\System32\SleepStudy\UserNotPresentSession.etl	216
0xde012ef08670	\ProgramData\Microsoft\Network\Downloader\edb.loglog	216
0xde012ef08800	\Windows\Fonts\segoeui.ttf	216
0xde012ef08990	\Windows\Fonts\marlett.ttf	216
0xde012ef08b20	\CMNotify	216
0xde012ef08cb0	\Windows\System32\windows.storage.dll	216
0xde012ef09160	\Windows\System32\rpcss.dll	216
0xde012ef092f0	\CMNotify	216
0xde012ef097a0	\$Directory	216
0xde012ef09c50	\Windows\System32\hid.dll	216
0xde012ef6bde0	\$ConvertToNonresident	216
0xde012efae0e0	\Endpoint	216
0xde012efae270	\Endpoint	216
0xde012efae400	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf	216
0xde012efae590	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms	216
0xde012efae720	\Windows\System32\RpcRtRemote.dll	216
0xde012efae8b0	\Windows\System32\RpcEpMap.dll	216
0xde012efaea40	\Winsock2\CatalogChangeListener-278-0	216
0xde012efaed60	\Winsock2\CatalogChangeListener-340-0	216
0xde012efaeef0	\Endpoint	216
0xde012efaf080	\Endpoint	216
0xde012efaf530	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT	216
0xde012efaf6c0	\Windows\System32\svchost.exe	216
0xde012efaf850	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1	216
0xde012efafb70	\Endpoint	216
0xde012efafd00	\Windows\System32	216
0xde012efafe90	\Endpoint	216
0xde012efb01b0	\Windows\System32\en-US\mswsock.dll.mui	216
0xde012efb0340	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG2	216
0xde012efb04d0	\epmapper	216
0xde012efb0660	\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms	216
0xde012efb07f0	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xde012efb0980	\Device\HarddiskVolume2\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xde012efb0b10	\epmapper	216
0xde012efb0ca0	\epmapper	216
0xde012efb0e30	\Windows\SysWOW64\drvstore.dll	216
0xde012efb1150	\Endpoint	216
0xde012efb12e0	\Winsock2\CatalogChangeListener-2ec-0	216
0xde012efb1470	\Endpoint	216
0xde012efb1600	\Winsock2\CatalogChangeListener-1f4-0	216
0xde012efb1920	\Windows\System32\dbghelp.dll	216
0xde012efb1ab0	\Windows\System32\dwmapi.dll	216
0xde012efb1c40	\$Directory	216
0xde012efb20f0	\CMNotify	216
0xde012efb2280	\Endpoint	216
0xde012efb2410	\Windows\System32\lsm.dll	216
0xde012efb2730	\Endpoint	216
0xde012efb28c0	\Endpoint	216
0xde012efb2a50	\Windows\System32\UXInit.dll	216
0xde012efb2be0	\Windows\SysWOW64\winmmbase.dll	216
0xde012efb2d70	\Windows\SysWOW64\mfmp4srcsnk.dll	216
0xde012efb3090	\Endpoint	216
0xde012efb3220	\Endpoint	216
0xde012efb33b0	\Endpoint	216
0xde012efb3540	\Endpoint	216
0xde012efb36d0	\Windows\System32\wshhyperv.dll	216
0xde012efb3860	\Endpoint	216
0xde012efb39f0	\LSM_API_service	216
0xde012efb3b80	\LSM_API_service	216
0xde012efb3d10	\Endpoint	216
0xde012efb3ea0	\Windows\System32\sysntfy.dll	216
0xde012efb41c0	\LSM_API_service	216
0xde012efb4350	\Windows\System32\uxtheme.dll	216
0xde012efb4670	\Windows\System32\apphelp.dll	216
0xde012efb4990	\Windows\System32\kernel.appcore.dll	216
0xde012efb4cb0	\Windows\System32\dwm.exe	216
0xde012efb4e40	\Windows\WinSxS\Manifests\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.19041.1_en-us_cb612d02732b0fd9.manifest	216
0xde012efb5480	\$Directory	216
0xde012efb5610	\Windows\System32\dwminit.dll	216
0xde012efb57a0	\Windows\SysWOW64\FirewallAPI.dll	216
0xde012efb5c50	\Windows\WinSxS\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e.manifest	216
0xde0130c240e0	\Windows\System32\oobe\en-US\msoobeplugins.dll.mui	216
0xde0130c24270	\Windows\System32\CoreUIComponents.dll	216
0xde0130c24400	\Windows\System32\webservices.dll	216
0xde0130c24590	\Windows\System32\dwmcore.dll	216
0xde0130c24720	\Windows\System32\WinTypes.dll	216
0xde0130c248b0	\Windows\System32\dcomp.dll	216
0xde0130c24a40	\$Directory	216
0xde0130c24bd0	\$Directory	216
0xde0130c24d60	\Windows\Fonts\StaticCache.dat	216
0xde0130c24ef0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\first_party_sets.db-journal	216
0xde0130c25080	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApi.dll	216
0xde0130c25210	\$Directory	216
0xde0130c253a0	\Windows\System32\TextShaping.dll	216
0xde0130c25530	\Windows\System32\oleacc.dll	216
0xde0130c25850	\Windows\System32\dwmredir.dll	216
0xde0130c259e0	\Windows\System32\uDWM.dll	216
0xde0130c25b70	\$Directory	216
0xde0130c25d00	\Windows\System32\Windows.Perception.Stub.dll	216
0xde0130c25e90	\CMApi	216
0xde0130c261b0	\Windows\System32\oleaccrc.dll	216
0xde0130c26340	\Windows\System32\xmllite.dll	216
0xde0130c264d0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\ExtensionActivityComp-journal	216
0xde0130c26660	\Windows\System32\cryptxml.dll	216
0xde0130c267f0	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AppData\CacheStorage\CacheStorage.edb	216
0xde0130c26e30	\$Directory	216
0xde0130c27150	\Windows\System32\CoreMessaging.dll	216
0xde0130c27470	\Windows\System32\NetSetupApi.dll	216
0xde0130c27790	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1	216
0xde0130c27920	\Windows\System32\dab.dll	216
0xde0130c27c40	\Windows\System32\BrokerLib.dll	216
0xde0130c27dd0	\CMApi	216
0xde0130c28280	\$Directory	216
0xde0130c28410	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\BingConfigurationClient.dll	216
0xde0130c285a0	\Dev\Query	216
0xde0130c288c0	\Windows\System32\d2d1.dll	216
0xde0130c28a50	\$Directory	216
0xde0130c28be0	\Windows\System32\SystemEventsBrokerServer.dll	216
0xde0130c28d70	\CMNotify	216
0xde0130c29090	\Windows\System32\svchost.exe	216
0xde0130c293b0	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130c29540	\Windows\System32	216
0xde0130c296d0	\Windows\System32\D3DCompiler_47.dll	216
0xde0130c29860	\Windows\System32\en-US\windows.storage.dll.mui	216
0xde0130c299f0	\$Directory	216
0xde0130c29b80	\Windows\System32\dwmghost.dll	216
0xde0130c29d10	\Windows\System32\ResourcePolicyClient.dll	216
0xde0130c29ea0	\$Directory	216
0xde0130c2a1c0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT	216
0xde0130c2a350	\Windows\System32\d3d11.dll	216
0xde0130c2a4e0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms	216
0xde0130c2a670	\Windows\System32\ISM.dll	216
0xde0130c2a800	\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG2	216
0xde0130c2ab20	\Windows\System32\svchost.exe	216
0xde0130c2ae40	\Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xde0130c2b160	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf	216
0xde0130c2b2f0	\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms	216
0xde0130c2b480	\Windows\System32	216
0xde0130c2b610	\Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM	216
0xde0130c2b7a0	\Windows\System32\cmdext.dll	216
0xde0130c2b930	\Windows\System32\winnsi.dll	216
0xde0130c2bac0	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130c2bc50	\Windows\System32\d3d10warp.dll	216
0xde0130c2bde0	\Windows\System32\avrt.dll	216
0xde0130c98590	\Windows\System32\Windows.Gaming.Input.dll	216
0xde0130c98720	\Windows\System32\OneCoreUAPCommonProxyStub.dll	216
0xde0130c98a40	\Windows\System32\lfsvc.dll	216
0xde0130c98bd0	\Windows\System32\ninput.dll	216
0xde0130c98d60	\Windows\System32\WindowManagementAPI.dll	216
0xde0130c98ef0	\Windows\System32\WindowsCodecs.dll	216
0xde0130c99080	\Windows\System32\DispBroker.Desktop.dll	216
0xde0130c99210	\Windows\System32\coloradapterclient.dll	216
0xde0130c993a0	\Windows\System32\propsys.dll	216
0xde0130c99530	\Windows\System32\LocationFramework.dll	216
0xde0130c99850	\Windows\System32\twinapi.appcore.dll	216
0xde0130c999e0	\$Directory	216
0xde0130c99b70	\Windows\System32\en-US\dnsapi.dll.mui	216
0xde0130c99d00	\Windows\SysWOW64\Windows.Media.MediaControl.dll	216
0xde0130c9a1b0	\$Directory	216
0xde0130c9a660	\Windows\System32\wuaueng.dll	216
0xde0130c9a980	\Windows\System32\RuntimeBroker.exe	216
0xde0130c9ab10	\Windows\System32\GameInput.dll	216
0xde0130c9aca0	\Windows\System32\mscms.dll	216
0xde0130c9ae30	\Windows\System32\en-US\crypt32.dll.mui	216
0xde0130c9b150	\Windows\System32\UIAnimation.dll	216
0xde0130c9b470	\Windows\System32\dsrole.dll	216
0xde0130c9b600	\Windows\System32	216
0xde0130c9b920	\Windows\System32\netapi32.dll	216
0xde0130c9bc40	\Windows\System32\Geolocation.dll	216
0xde0130c9c0f0	\Windows\System32\en-US\winnlsres.dll.mui	216
0xde0130c9c120	셸ド�￿셸ド�￿	0
0xde0130c9c410	\Windows\System32\wtsapi32.dll	216
0xde0130c9c730	\$Directory	216
0xde0130c9c8c0	\Windows\System32\Clipc.dll	216
0xde0130c9cd70	\Windows\System32\LocationFrameworkPS.dll	216
0xde0130c9d090	\Windows\System32\DispBroker.dll	216
0xde0130c9d220	\Windows\System32\Windows.Graphics.dll	216
0xde0130c9d3b0	\Windows\System32\svchost.exe	216
0xde0130c9d540	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130c9d6d0	\Windows\System32\wosc.dll	216
0xde0130c9d9f0	\$Directory	216
0xde0130c9db80	\$Directory	216
0xde0130c9dd10	\Windows\System32\Windows.Management.Service.dll	216
0xde0130c9dea0	\Windows\System32\actxprxy.dll	216
0xde0130c9e350	\CMApi	216
0xde0130c9e4e0	\Windows\Panther\UnattendGC\diagwrn.xml	216
0xde0130c9e670	\Windows\System32\WorkFoldersShell.dll	216
0xde0130c9e800	\Windows\System32\wdscore.dll	216
0xde0130c9e990	\$Directory	216
0xde0130c9ecb0	\Windows\System32\cabinet.dll	216
0xde0130c9ee40	\Windows\System32\en-US\AudioEndpointBuilder.dll.mui	216
0xde0130c9f2f0	\$Directory	216
0xde0130c9f610	\Windows\SysWOW64\edgehtml.dll	216
0xde0130c9f7a0	\Windows\Panther\UnattendGC\setupact.log	216
0xde0130c9f930	\Windows\Panther\UnattendGC\diagerr.xml	216
0xde0130c9fac0	\Windows\System32\DXCore.dll	216
0xde0130c9fde0	\CMNotify	216
0xde0130d020e0	\Windows\System32\MsCtfMonitor.dll	216
0xde0130d02400	\Windows\System32\en-US\winnlsres.dll.mui	216
0xde0130d02590	\Windows\System32\Windows.UI.Immersive.dll	216
0xde0130d02720	\Windows\System32\msutb.dll	216
0xde0130d02a40	\Windows\System32\netjoin.dll	216
0xde0130d02bd0	\Windows\System32\en-US\propsys.dll.mui	216
0xde0130d02d60	\Windows\System32\SearchProtocolHost.exe	216
0xde0130d02ef0	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\GrShaderCache\index	216
0xde0130d03210	\Windows\SysWOW64\wlidprov.dll	216
0xde0130d033a0	\Windows\System32\globinputhost.dll	216
0xde0130d036c0	\$ConvertToNonresident	216
0xde0130d03850	\Windows\System32\svchost.exe	216
0xde0130d03b70	\Windows\SysWOW64\fltLib.dll	216
0xde0130d03d00	\Windows\System32	216
0xde0130d041b0	\Windows\SysWOW64\wscapi.dll	216
0xde0130d04340	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\index	216
0xde0130d044d0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e\comctl32.dll	216
0xde0130d04660	\Windows\System32\en-US\windows.storage.dll.mui	216
0xde0130d047f0	\Windows\SysWOW64\MFMediaEngine.dll	216
0xde0130d04ca0	\Windows\System32\winnlsres.dll	216
0xde0130d052e0	\emicintopo	216
0xde0130d05470	\Dev\Query	216
0xde0130d05600	\CMNotify	216
0xde0130d05920	\espeakertopo	216
0xde0130d05ab0	\Dev\Query	216
0xde0130d05dd0	\Windows\System32\en-US\input.dll.mui	216
0xde0130d060f0	\CMNotify	216
0xde0130d06410	\eheadphonetopo	216
0xde0130d065a0	\emicintopo	216
0xde0130d06730	\CMApi	216
0xde0130d068c0	\SwDevice	216
0xde0130d06a50	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130d06be0	\Windows\System32\AudioEndpointBuilder.dll	216
0xde0130d06d70	\CMNotify	216
0xde0130d07090	\CMApi	216
0xde0130d07220	\espeakertopo	216
0xde0130d073b0	\eheadphonetopo	216
0xde0130d07540	\CMNotify	216
0xde0130d076d0	\Windows\System32\en-US\MMDevAPI.dll.mui	216
0xde0130d07860	\SwDevice	216
0xde0130d079f0	\CMNotify	216
0xde0130d07b80	\SwDevice	216
0xde0130d07d10	\CMNotify	216
0xde0130d07ea0	\CMNotify	216
0xde0130d081c0	\Windows\System32\MMDevAPI.dll	216
0xde0130d08350	\CMNotify	216
0xde0130d084e0	\CMNotify	216
0xde0130d08670	\eheadphonetopo	216
0xde0130d08800	\espeakertopo	216
0xde0130d08990	\emicintopo	216
0xde0130d08b20	\CMNotify	216
0xde0130d08cb0	\Windows\System32\psmsrv.dll	216
0xde0130d08e40	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130d09160	\CMApi	216
0xde0130d092f0	\Windows\System32	216
0xde0130d09480	\Windows\System32\svchost.exe	216
0xde0130d097a0	\Windows\System32\audiosrv.dll	216
0xde0130d09930	\Windows\System32\AudioSrvPolicyManager.dll	216
0xde0130d09c50	\Windows\System32\rmclient.dll	216
0xde0130d09de0	\CMNotify	216
0xde0130d1a0d0	\$ConvertToNonresident	216
0xde0130d65100	\Windows\System32\StateRepository.Core.dll	216
0xde0130d65290	\$Directory	216
0xde0130d65420	\Windows\System32\Windows.Media.Devices.dll	216
0xde0130d655b0	\Windows\System32	216
0xde0130d65740	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-shm	216
0xde0130d65a60	\Windows\System32\en-US\AudioSrv.dll.mui	216
0xde0130d65bf0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde0130d65d80	\$ConvertToNonresident	216
0xde0130d660a0	\Windows\System32\svchost.exe	216
0xde0130d66230	\CMNotify	216
0xde0130d663c0	\CMNotify	216
0xde0130d66550	\Windows\System32\CompPkgSup.dll	216
0xde0130d666e0	\espeakerwave	216
0xde0130d66870	\CMNotify	216
0xde0130d66a00	\Windows\System32\Windows.StateRepository.dll	216
0xde0130d66b90	\Windows\System32\Windows.StateRepositoryPS.dll	216
0xde0130d66d20	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xde0130d66eb0	\Windows\System32\AppXDeploymentClient.dll	216
0xde0130d671d0	\Windows\System32\svchost.exe	216
0xde0130d67360	\Windows\System32\en-US\InputSwitch.dll.mui	216
0xde0130d67680	\emicinwave	216
0xde0130d67810	\Windows\System32\Windows.ApplicationModel.dll	216
0xde0130d679a0	\Windows\System32\HrtfApo.dll	216
0xde0130d67b30	\$Directory	216
0xde0130d67cc0	\CMNotify	216
0xde0130d68170	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130d68300	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130d68620	\Windows\System32\winbrand.dll	216
0xde0130d687b0	\Windows\System32\credui.dll	216
0xde0130d68940	\Windows\System32\Winlangdb.dll	216
0xde0130d68ad0	\Windows\System32\Windows.StateRepositoryCore.dll	216
0xde0130d68c60	\Windows\System32\input.dll	216
0xde0130d69110	\Windows\System32\BCP47Langs.dll	216
0xde0130d695c0	\Windows\System32\mssprxy.dll	216
0xde0130d69750	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde0130d698e0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm	216
0xde0130d69a70	\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Restricted.evtx	216
0xde0130d69c00	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-shm	216
0xde0130d69d90	\Windows\System32	216
0xde0130d6a0b0	\Windows\System32\AppXDeploymentServer.dll	216
0xde0130d6a240	\Windows\System32\MrmCoreR.dll	216
0xde0130d6a3d0	\Windows\System32\wer.dll	216
0xde0130d6a560	\Windows\System32\oobe\msoobeplugins.dll	216
0xde0130d6a6f0	\Windows\System32\Windows.UI.Xaml.dll	216
0xde0130d6a880	\Windows\System32\wevtapi.dll	216
0xde0130d6aba0	\Windows\System32\svchost.exe	216
0xde0130d6ad30	\Windows\System32	216
0xde0130d6aec0	\Windows\System32\MrmDeploy.dll	216
0xde0130d6b820	\Windows\System32\en-US\ESENT.dll.mui	216
0xde0130d6b9b0	\$Directory	216
0xde0130d6bb40	\$Directory	216
0xde0130d6be60	\Endpoint	216
0xde0130d6c180	\$Directory	216
0xde0130d6c7c0	\Windows\System32\CatRoot	216
0xde0130d6cc70	\Windows\System32\crypttpmeksvc.dll	216
0xde0130d6ce00	\$Directory	216
0xde0130d6d120	\Windows\System32\cryptcatsvc.dll	216
0xde0130d6d440	\$Directory	216
0xde0130d6d760	\Windows\System32\esent.dll	216
0xde0130d6d8f0	\Windows\System32	216
0xde0130d6dc10	\Windows\System32\rilproxy.dll	216
0xde0130d6dda0	\Windows\System32\webauthn.dll	216
0xde0130d6e250	\$Directory	216
0xde0130d6e3e0	\Windows\System32\cryptsvc.dll	216
0xde0130d6e570	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130d6eed0	\Winsock2\CatalogChangeListener-4f0-0	216
0xde0130d6f1f0	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb.jfm	216
0xde0130d6f380	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb	216
0xde0130d6f510	\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\catdb	216
0xde0130d6f6a0	\Windows\System32\svchost.exe	216
0xde0130d6f9c0	\Windows\System32\wlidsvc.dll	216
0xde0130d6fb50	\$Directory	216
0xde0130d6fe70	\Windows\System32\winevt\Logs\Setup.evtx	216
0xde0130d70320	\$Directory	216
0xde0130d707d0	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130d70e10	\Windows\System32	216
0xde0130d71450	\Program Files\Windows Defender\MpClient.dll	216
0xde0130d71900	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb	216
0xde0130d71c20	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb.jfm	216
0xde0130d71db0	\Windows\System32\UIAutomationCore.dll	216
0xde0130d723f0	\Windows\System32\msxml6.dll	216
0xde0130d728a0	\Windows\System32\dui70.dll	216
0xde0130d73390	\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\BatteryFlyoutExperience.dll	216
0xde0130d73840	\Windows\System32\catroot2\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\catdb	216
0xde0130d73b60	\Windows\System32\wevtsvc.dll	216
0xde0130d73cf0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde0130d73e80	\Windows\System32\msxml6r.dll	216
0xde0130d744c0	\Windows\System32\winhttp.dll	216
0xde0130d747e0	\Windows\System32\WPTaskScheduler.dll	216
0xde0130d74b00	\Windows\System32\netprofm.dll	216
0xde0130d74e20	\Windows\System32\shacct.dll	216
0xde0130def100	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_2	216
0xde0130def420	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_1	216
0xde0130defa60	\Windows\SysWOW64\WindowsCodecsExt.dll	216
0xde0130defbf0	\$Directory	216
0xde0130defd80	\Windows\SysWOW64\Windows.Graphics.dll	216
0xde0130df00a0	\Windows\System32\bisrv.dll	216
0xde0130df0230	\Windows\System32\SgrmEnclave.dll	216
0xde0130df0550	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_3	216
0xde0130df06e0	\Windows\System32\rasadhlp.dll	216
0xde0130df0870	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_2	216
0xde0130df0a00	\$ConvertToNonresident	216
0xde0130df0d20	\Windows\System32\en-US\crypt32.dll.mui	216
0xde0130df0eb0	\Windows\System32\PsmServiceExtHost.dll	216
0xde0130df11d0	\Windows\System32\samcli.dll	216
0xde0130df1360	\Windows\System32\en-US\profext.dll.mui	216
0xde0130df14f0	\Windows\SysWOW64\Windows.Globalization.dll	216
0xde0130df1680	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_1	216
0xde0130df1810	\Windows\System32\MitigationClient.dll	216
0xde0130df1b30	\Windows\System32\samlib.dll	216
0xde0130df1e50	\Users\hcsc\AppData\Local\Microsoft\Edge\User Data\Default\DawnCache\data_3	216
0xde0130df2300	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat.LOG1	216
0xde0130df2620	\Program Files (x86)\Microsoft\Edge\Application\123.0.2420.53\d3dcompiler_47.dll	216
0xde0130df2940	\Windows\System32\wmiclnt.dll	216
0xde0130df2ad0	\Windows\System32\mfsvr.dll	216
0xde0130df2c60	\Windows\System32\SecurityHealthSystray.exe	216
0xde0130df32a0	\$Directory	216
0xde0130df35c0	\ProgramData\USOShared\Logs\System\UpdateSessionOrchestration.7db3a6b0-9f41-4338-ae1e-ec0ca7f0b3f0.1.etl	216
0xde0130df3750	\Windows\System32\comuid.dll	216
0xde0130df3a70	\Windows\System32\hgcpl.dll	216
0xde0130df3c00	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde0130df3d90	\Windows\System32\en-US\svchost.exe.mui	216
0xde0130df4240	\Windows\System32\AUDIOKSE.dll	216
0xde0130df43d0	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\Settings\settings.dat.LOG2	216
0xde0130df4560	\Windows\System32\vbsapi.dll	216
0xde0130df46f0	\Windows\System32\usosvc.dll	216
0xde0130df4880	\Windows\System32\WaaSMedicSvc.dll	216
0xde0130df4a10	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\msvcp140_app.dll	216
0xde0130df4ba0	\$Directory	216
0xde0130df4d30	\Windows\System32\WaaSMedicPS.dll	216
0xde0130df51e0	\Windows\System32\en-US\propsys.dll.mui	216
0xde0130df5370	\Windows\System32\DolbyDecMFT.dll	216
0xde0130df5500	\LOCAL\mojo.2812.4484.12582884253970585953	216
0xde0130df59b0	\Windows\System32\en-US\winlangdb.dll.mui	216
0xde0130df5b40	\Windows\System32\vaultsvc.dll	216
0xde0130df5cd0	\$Directory	216
0xde0130df5e60	\$Directory	216
0xde0130df6180	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde0130df6310	\Windows\System32\drivers\etc	216
0xde0130df67c0	\Windows\SysWOW64\PhotoMetadataHandler.dll	216
0xde0130df6950	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe\msvcp140_app.dll	216
0xde0130df7120	\Windows\SystemResources\Winlangdb.dll.mun	216
0xde0130df7440	\CMNotify	216
0xde0130df75d0	\Windows\System32\en-US\vaultsvc.dll.mui	216
0xde0130df78f0	\$Directory	216
0xde0130df7c10	\$Directory	216
0xde0130df7da0	\Windows\System32\en-US\usosvc.dll.mui	216
0xde0130df80c0	\Windows\System32\en-US\StartTileData.dll.mui	216
0xde0130df8570	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe\vcruntime140_app.dll	216
0xde0130df8700	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vcruntime140_1_app.dll	216
